framework,model,input_dim,hidden_dim,num_layers,activation,precision,operator,mode,time,value,mse,baseline_f_time,baseline_grad_time
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_forward,0.3073861598968506,0.0,0.0,0.033782005310058594,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_reverse,0.3068380355834961,0.0,0.0,0.033782005310058594,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_reverse,0.06333112716674805,0.0,0.0,0.040544986724853516,0.0004558563232421875
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_forward,0.058274030685424805,0.0,0.0,0.040544986724853516,0.0004558563232421875
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_forward,0.14716386795043945,0.0,0.0,0.040544986724853516,0.0004558563232421875
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_reverse,0.1462688446044922,0.0,0.0,0.040544986724853516,0.0004558563232421875
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_reverse,0.2290172576904297,0.0,0.0,0.03377795219421387,0.0001957416534423828
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_forward,0.22716593742370605,0.0,0.0,0.03377795219421387,0.0001957416534423828
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_forward,0.316162109375,0.0,0.0,0.03377795219421387,0.0001957416534423828
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_reverse,0.31322407722473145,0.0,0.0,0.03377795219421387,0.0001957416534423828
